Datetime,Close,High,Low,Open,Volume
03-04-2000,4077.02001953125,4355.7001953125,4041.239990234375,4355.7001953125,1739920000
04-04-2000,4034.169922,4146.5,3525.43994140625,4089.780029296875,2889100000
05-04-2000,4030.260009765625,4156.43017578125,3884.320068359375,4028.39990234375,1947700000
06-04-2000,4086.72998046875,4161.419922,4005.31005859375,4036.389892578125,1746450000
07-04-2000,4291.52978515625,4292.8798828125,4111.18017578125,4111.18017578125,1563430000
10-04-2000,3998.260009765625,4308.6201171875,3998.10009765625,4293.6298828125,1446140000
11-04-2000,3909.2099609375,4049.550048828125,3829.389892578125,3987.239990234375,1679390000
12-04-2000,3633.6298828125,3943.679931640625,3632.409912109375,3909,1921090000
13-04-2000,3553.81005859375,3831.699951171875,3552.510009765625,3645.7900390625,1951500000
14-04-2000,3207.9599609375,3536.409912109375,3138.419922,3536.409912109375,2555780000
17-04-2000,3529.449951171875,3530.669922,3107.419922,3194.5,2482830000
18-04-2000,3715.81005859375,3717.659912109375,3511.81005859375,3531.070068359375,2152720000
19-04-2000,3583.070068359375,3753.449951171875,3578.89990234375,3720.239990234375,1760270000
20-04-2000,3505.2900390625,3632.239990234375,3453.300048828125,3587.27001953125,1422730000
24-04-2000,3353.530029296875,3448.22998046875,3200.89990234375,3448.22998046875,1540710000
25-04-2000,3621.56005859375,3622.2900390625,3371.2099609375,3371.2099609375,1622910000
26-04-2000,3505.7099609375,3690.2900390625,3505.110107421875,3622.800048828125,1592830000
27-04-2000,3692.570068359375,3692.919922,3390.60009765625,3504.199951171875,1548760000
28-04-2000,3773.179931640625,3790.780029296875,3696.419922,3696.419922,1583710000
01-05-2000,3829.840087890625,3871.929931640625,3777.050048828125,3789.199951171875,1500610000
02-05-2000,3627.31005859375,3824.469970703125,3626.5400390625,3768.0400390625,1438040000
03-05-2000,3562.159912109375,3627.31005859375,3435.300048828125,3627.31005859375,1480050000
04-05-2000,3570.72998046875,3627.35009765625,3518.1201171875,3561.719970703125,1287850000
05-05-2000,3688.360107421875,3692.39990234375,3534.070068359375,3571.27001953125,1197290000
08-05-2000,3521.60009765625,3688.360107421875,3521.050048828125,3688.360107421875,1142710000
09-05-2000,3445.260009765625,3567.9599609375,3401.820068359375,3525.22998046875,1454780000
10-05-2000,3244.72998046875,3436.679931640625,3234.9599609375,3436.679931640625,1580110000
11-05-2000,3381.570068359375,3381.699951171875,3237.860107421875,3311.510009765625,1370230000
12-05-2000,3406.25,3504.81005859375,3381.570068359375,3381.570068359375,1220040000
15-05-2000,3512.110107421875,3512.2099609375,3314.43994140625,3404.56005859375,1155810000
16-05-2000,3646.889892578125,3653.760009765625,3520.97998046875,3520.97998046875,1495270000
17-05-2000,3550.5,3635.030029296875,3527.669922,3635.030029296875,1227380000
18-05-2000,3426.35009765625,3575.780029296875,3426.35009765625,3547.52001953125,1258610000
19-05-2000,3260.639892578125,3425.3798828125,3259.179931640625,3425.3798828125,1366930000
22-05-2000,3264.7099609375,3269.5400390625,3029.139892578125,3261.469970703125,1615480000
23-05-2000,3023.419922,3298.4599609375,3022.52001953125,3262.77001953125,1330440000
24-05-2000,3180.31005859375,3185.739990234375,2897.27001953125,3023.489990234375,2087980000
25-05-2000,3099.280029296875,3290.530029296875,3078.179931640625,3181.5,1561840000
26-05-2000,3101.43994140625,3170.719970703125,3033.5,3100.969970703125,1069440000
30-05-2000,3414.030029296875,3415.7099609375,3101.429931640625,3101.429931640625,1457360000
31-05-2000,3324.080078,3458.340087890625,3322.219970703125,3414.030029296875,1533730000
01-06-2000,3518.97998046875,3526.530029296875,3331.800048828125,3331.800048828125,1580240000
02-06-2000,3755.669922,3759.81005859375,3518.97998046875,3518.97998046875,1903210000
05-06-2000,3730.31005859375,3817.25,3688.889892578125,3742.280029296875,1455960000
06-06-2000,3646.320068359375,3801.31005859375,3637.800048828125,3730.31005859375,1603060000
07-06-2000,3736.010009765625,3736.14990234375,3599.530029296875,3644.4599609375,1431220000
08-06-2000,3707.31005859375,3791.419922,3671.43994140625,3737.929931640625,1399250000
09-06-2000,3760.260009765625,3785.02001953125,3707.31005859375,3707.31005859375,1268720000
12-06-2000,3638.419922,3779.739990234375,3638.31005859375,3761.14990234375,1281000000
13-06-2000,3765.81005859375,3766.52001953125,3582.52001953125,3638.5400390625,1398790000
14-06-2000,3677.489990234375,3793.719970703125,3670.7099609375,3767.5400390625,1400300000
15-06-2000,3752.010009765625,3755.719970703125,3639.179931640625,3680.669922,1426630000
16-06-2000,3787.360107421875,3817.85009765625,3732.830078,3758.360107421875,1501190000
19-06-2000,3933.699951171875,3935.330078,3730.77001953125,3787.360107421875,1411400000
20-06-2000,3933.830078,3990.2099609375,3898.280029296875,3933.699951171875,1694520000
21-06-2000,3970,3981.260009765625,3867.919922,3928.97998046875,1541900000
22-06-2000,3804.110107421875,3968.85009765625,3804,3968.85009765625,1639540000
23-06-2000,3685.300048828125,3821.949951171875,3669.39990234375,3809.39990234375,1344960000
26-06-2000,3771.449951171875,3840.5400390625,3685.300048828125,3685.300048828125,1316960000
27-06-2000,3699,3804.93994140625,3698.5,3771.449951171875,1476020000
28-06-2000,3771.06005859375,3817.5,3701.110107421875,3701.110107421875,1660130000
29-06-2000,3665.830078,3764.830078,3634.030029296875,3764.830078,1550990000
30-06-2000,3763.7900390625,3764.9599609375,3666.179931640625,3666.179931640625,2066390000
03-07-2000,3804.780029296875,3811.590087890625,3744.6298828125,3763.7900390625,600810000
05-07-2000,3649.800048828125,3804.9599609375,3646.4599609375,3804.9599609375,1342600000
06-07-2000,3793.47998046875,3793.89990234375,3610.27001953125,3648.1298828125,1482480000
07-07-2000,3841.27001953125,3884.840087890625,3781.56005859375,3793.010009765625,1486480000
10-07-2000,3772.199951171875,3841.510009765625,3767.56005859375,3841.510009765625,1395950000
11-07-2000,3744.530029296875,3835.02001953125,3720.02001953125,3772.610107421875,1714500000
12-07-2000,3901.1201171875,3909.409912109375,3792.97998046875,3810.360107421875,1775980000
13-07-2000,3956.669922,3991.8701171875,3900.22998046875,3901.1201171875,1881560000
14-07-2000,4041.14990234375,4051.89990234375,3962.679931640625,3962.820068359375,1678610000
17-07-2000,4061.8798828125,4089.0400390625,4007.6201171875,4041.14990234375,1584500000
18-07-2000,3960.9599609375,4060.31005859375,3949.85009765625,4060.31005859375,1501970000
19-07-2000,3843.97998046875,3960.9599609375,3835.1201171875,3960.9599609375,1445310000
20-07-2000,3995.4599609375,3999.06005859375,3843.97998046875,3843.97998046875,1719880000
21-07-2000,3908.75,3992.830078,3892.25,3992.830078,1545940000
24-07-2000,3790.6201171875,3966.830078,3787.2900390625,3908.75,1460690000
25-07-2000,3865.389892578125,3871.639892578125,3762,3790.6201171875,1471000000
26-07-2000,3818.31005859375,3865.330078,3741.840087890625,3865.330078,1754760000
27-07-2000,3681.6298828125,3816.489990234375,3680.780029296875,3816.489990234375,1791100000
28-07-2000,3477.31005859375,3716.949951171875,3452.949951171875,3689.68994140625,1769410000
31-07-2000,3609.35009765625,3610.949951171875,3437.590087890625,3477.530029296875,1512580000
01-08-2000,3521.14990234375,3609.35009765625,3518.610107421875,3609.35009765625,1341460000
02-08-2000,3490.340087890625,3617.25,3486.4599609375,3521.14990234375,1476820000
03-08-2000,3623.5,3625.639892578125,3341.830078,3490.340087890625,1828860000
04-08-2000,3618.6298828125,3715.570068359375,3577.1298828125,3624.169922,1438850000
07-08-2000,3710.389892578125,3726.89990234375,3618.6298828125,3618.6298828125,1319680000
08-08-2000,3686.3701171875,3741.510009765625,3671.75,3708.949951171875,1461590000
09-08-2000,3693.0400390625,3780.429931640625,3691.699951171875,3708.6298828125,1517650000
10-08-2000,3595.18994140625,3690.610107421875,3594.800048828125,3687.68994140625,1349670000
11-08-2000,3644.610107421875,3645.77001953125,3521.530029296875,3595.14990234375,1333260000
14-08-2000,3719.610107421875,3720.81005859375,3616.7099609375,3644.6298828125,1232060000
15-08-2000,3722.6201171875,3761.56005859375,3691.27001953125,3718.699951171875,1353620000
16-08-2000,3721.25,3791.219970703125,3704.510009765625,3722.6201171875,1401380000
17-08-2000,3830.590087890625,3839.760009765625,3716.669922,3721.25,1440370000
18-08-2000,3807.510009765625,3868.739990234375,3799.969970703125,3830.590087890625,1447920000
21-08-2000,3827.6201171875,3878.669922,3785.199951171875,3809.860107421875,1269330000
22-08-2000,3827.889892578125,3898.1201171875,3827.300048828125,3832.10009765625,1413190000
23-08-2000,3896.919922,3899.9599609375,3760.1201171875,3818.06005859375,1461790000
24-08-2000,3949.570068359375,3954.60009765625,3884.570068359375,3897.050048828125,1546950000
25-08-2000,3931.25,3986.72998046875,3915.7900390625,3945.5,1285820000
28-08-2000,3954.239990234375,3987.7099609375,3928.800048828125,3933.330078,1373010000
29-08-2000,3951.93994140625,3970.919922,3923.419922,3955.5400390625,1489470000
30-08-2000,3968.72998046875,3984.18994140625,3921.489990234375,3951.669922,1537020000
31-08-2000,4077.590087890625,4080.47998046875,3971.320068359375,3971.320068359375,1903150000
01-09-2000,4099.2998046875,4147.18994140625,4057.43994140625,4084.110107421875,1472940000
05-09-2000,3987.030029296875,4085.889892578125,3986.280029296875,4085.889892578125,1668120000
06-09-2000,3837.6201171875,3983.739990234375,3837.330078,3978.22998046875,1757190000
07-09-2000,3953.360107421875,3963.93994140625,3847.7900390625,3847.7900390625,1634610000
08-09-2000,3813.43994140625,3949.14990234375,3811.60009765625,3949.14990234375,1508550000
11-09-2000,3706.739990234375,3852.449951171875,3690.469970703125,3813.43994140625,1483670000
12-09-2000,3666.8701171875,3792.3798828125,3645.280029296875,3706.739990234375,1596640000
13-09-2000,3741.75,3752.449951171875,3610.64990234375,3666.8701171875,1656550000
14-09-2000,3737.419922,3834.510009765625,3715.64990234375,3741.75,1699480000
15-09-2000,3676.330078,3748.760009765625,3640.580078,3731.72998046875,1777540000
18-09-2000,3585.52001953125,3723.669922,3548.590087890625,3676.330078,1613970000
19-09-2000,3756.39990234375,3756.8701171875,3588.3701171875,3588.3701171875,1707400000
20-09-2000,3790.449951171875,3810.300048828125,3660.31005859375,3756.39990234375,1802040000
21-09-2000,3718.14990234375,3790.449951171875,3691.929931640625,3790.449951171875,1616010000
22-09-2000,3701.179931640625,3718.14990234375,3505.179931640625,3718.14990234375,2164340000
25-09-2000,3622.10009765625,3774.780029296875,3611.090087890625,3753.31005859375,1774680000
26-09-2000,3582.590087890625,3696.989990234375,3566.7099609375,3643.64990234375,1825900000
27-09-2000,3571.89990234375,3648.93994140625,3533.669922,3631.080078,1948200000
28-09-2000,3725.14990234375,3725.75,3556.340087890625,3556.989990234375,2001450000
29-09-2000,3570.610107421875,3690.239990234375,3557.5400390625,3684.8701171875,2018050000
02-10-2000,3457.969970703125,3613.860107421875,3447.7099609375,3613.739990234375,1799220000
03-10-2000,3353.340087890625,3544.5400390625,3351.610107421875,3528,1958840000
04-10-2000,3453.360107421875,3476.52001953125,3291.610107421875,3337.909912109375,2129330000
05-10-2000,3424.320068359375,3492.280029296875,3392,3421.4599609375,1872960000
06-10-2000,3311.93994140625,3468.280029296875,3262.800048828125,3432.820068359375,1870690000
09-10-2000,3318.89990234375,3359.929931640625,3185.280029296875,3306.75,1437770000
10-10-2000,3188.2900390625,3336.610107421875,3175.3798828125,3271.68994140625,1874430000
11-10-2000,3100.530029296875,3220.52001953125,3047.169922,3077.510009765625,2340450000
12-10-2000,3004.449951171875,3183.9599609375,3000.429931640625,3175.75,2128660000
13-10-2000,3277.77001953125,3278.77001953125,2990.989990234375,2990.989990234375,2070750000
16-10-2000,3249.4599609375,3296.949951171875,3203.1298828125,3265.9599609375,1788600000
17-10-2000,3172.18994140625,3326.1298828125,3127.6298828125,3313.81005859375,1936790000
18-10-2000,3139.31005859375,3245.580078,2982.0400390625,3045.699951171875,2519920000
19-10-2000,3402.949951171875,3404.330078,3271.199951171875,3316.6298828125,2343470000
20-10-2000,3456.610107421875,3514.9599609375,3378.949951171875,3379.72998046875,2171490000
23-10-2000,3422,3498.0400390625,3378.340087890625,3451.39990234375,1690110000
24-10-2000,3353.260009765625,3481.31005859375,3326.1201171875,3455.3701171875,1880860000
25-10-2000,3107.610107421875,3283.199951171875,3086.610107421875,3245.68994140625,2170930000
26-10-2000,3167.139892578125,3185.909912109375,2956.199951171875,3127.43994140625,2292490000
27-10-2000,3175.25,3275.219970703125,3109.06005859375,3232.81005859375,1963390000
30-10-2000,3081.070068359375,3195.449951171875,3038.409912109375,3128.93994140625,1741440000
31-10-2000,3282.300048828125,3304.6201171875,3120.2099609375,3120.2099609375,2146420000
01-11-2000,3225.27001953125,3311,3176.8701171875,3214.39990234375,2024380000
02-11-2000,3308.47998046875,3326.3701171875,3259.070068359375,3292.1298828125,2226920000
03-11-2000,3321.909912109375,3359.989990234375,3275.070068359375,3329.260009765625,1846200000
06-11-2000,3290.469970703125,3369.469970703125,3285.77001953125,3346.14990234375,1608520000
07-11-2000,3279.570068359375,3304.3798828125,3217.449951171875,3262.580078,1700120000
08-11-2000,3059.090087890625,3296.300048828125,3058.659912109375,3295.77001953125,1678000000
09-11-2000,3057.06005859375,3081.6201171875,2923.10009765625,2993.02001953125,1942770000
10-11-2000,2890.260009765625,3011.580078,2890.02001953125,2974.429931640625,1779930000
13-11-2000,2836.6201171875,2969.6201171875,2742.469970703125,2798.949951171875,2048330000
14-11-2000,3039.5,3043.659912109375,2926.659912109375,2952.6201171875,1785310000
15-11-2000,3076.699951171875,3128.3701171875,3001.830078,3027.610107421875,1705940000
16-11-2000,2925.159912109375,3082.419922,2925.080078,3016.800048828125,1523710000
17-11-2000,2934.81005859375,3000.919922,2850.14990234375,2934.510009765625,1760850000
20-11-2000,2792.409912109375,2885.31005859375,2779.780029296875,2838.2900390625,1716290000
21-11-2000,2786.530029296875,2844.550048828125,2745.699951171875,2807.419922,1749380000
22-11-2000,2668.25,2806.330078,2667.110107421875,2738.2900390625,1885130000
24-11-2000,2830.090087890625,2830.760009765625,2740.06005859375,2745.389892578125,781600000
27-11-2000,2769.320068359375,2913.760009765625,2759.97998046875,2910.570068359375,1706570000
28-11-2000,2621.110107421875,2795.14990234375,2619.5,2763.860107421875,1919970000
29-11-2000,2602.85009765625,2670.530029296875,2520.139892578125,2635.050048828125,2055720000
30-11-2000,2506.5400390625,2573.110107421875,2426.409912109375,2470.659912109375,2736270000
01-12-2000,2549.739990234375,2674.419922,2499.389892578125,2566.679931640625,2221970000
04-12-2000,2554.39990234375,2614.85009765625,2475.6298828125,2572.8798828125,1860480000
05-12-2000,2852.8701171875,2852.909912109375,2633.570068359375,2648.5400390625,2474670000
06-12-2000,2743.699951171875,2891.5,2721.81005859375,2833.52001953125,2308280000
07-12-2000,2719.909912109375,2761.780029296875,2648.93994140625,2688.610107421875,1756810000
08-12-2000,2895.389892578125,2914.969970703125,2803.030029296875,2840.199951171875,2328650000
11-12-2000,2972.909912109375,2990.830078,2848.860107421875,2900.280029296875,2447760000
12-12-2000,2863.2099609375,2958.2900390625,2862.169922,2942.199951171875,1919030000
13-12-2000,2748.8798828125,2941.340087890625,2741.39990234375,2940.179931640625,2042250000
14-12-2000,2639.260009765625,2788.81005859375,2638.110107421875,2744.260009765625,1770640000
15-12-2000,2543.090087890625,2624.56005859375,2511.35009765625,2590.840087890625,2770690000
18-12-2000,2543.090087890625,2639,2511.06005859375,2604.080078,2065990000
19-12-2000,2399.6298828125,2635.219970703125,2397.8701171875,2538.860107421875,2317200000
20-12-2000,2210.320068359375,2337.989990234375,2199.199951171875,2288.280029296875,2855150000
21-12-2000,2224.840087890625,2347.280029296875,2174.760009765625,2191.820068359375,2686970000
22-12-2000,2436.260009765625,2437.18994140625,2303.2099609375,2303.2099609375,2235410000
26-12-2000,2404.60009765625,2477.10009765625,2332.35009765625,2435.510009765625,1558700000
27-12-2000,2460.2099609375,2468.75,2362.590087890625,2383.419922,2002650000
28-12-2000,2464.6201171875,2505.64990234375,2420.340087890625,2435.840087890625,2192130000
29-12-2000,2341.699951171875,2491.25,2328.860107421875,2465.3701171875,2531760000
02-01-2001,2128.780029296875,2347.699951171875,2105.489990234375,2341.280029296875,1918930000
03-01-2001,2528.3798828125,2530.530029296875,2087.320068359375,2087.320068359375,3188000000
04-01-2001,2460.0400390625,2547.0400390625,2432.0400390625,2485.52001953125,2610680000
05-01-2001,2267.85009765625,2463.47998046875,2252.360107421875,2460.81005859375,2104670000
08-01-2001,2281.5400390625,2282.949951171875,2151.159912109375,2245.43994140625,1850590000
09-01-2001,2311.39990234375,2364.409912109375,2274.080078,2312.530029296875,1975130000
10-01-2001,2413.7099609375,2417.429931640625,2237.449951171875,2253.85009765625,2470350000
11-01-2001,2524.2900390625,2550.389892578125,2376.860107421875,2376.860107421875,2842640000
12-01-2001,2506.050048828125,2591.550048828125,2471.06005859375,2522.449951171875,2518850000
16-01-2001,2470.719970703125,2510.340087890625,2432.8701171875,2502.659912109375,2073940000
17-01-2001,2558.669922,2629.169922,2539.090087890625,2586.800048828125,2819190000
18-01-2001,2670.469970703125,2672.070068359375,2533.3701171875,2574.639892578125,2558710000
19-01-2001,2655.77001953125,2740.760009765625,2633.669922,2740.110107421875,2697190000
22-01-2001,2643.1298828125,2683.1201171875,2598.85009765625,2639.610107421875,2037140000
23-01-2001,2730.050048828125,2738.81005859375,2618.719970703125,2642.330078,2278470000
24-01-2001,2726.449951171875,2771.6298828125,2692.81005859375,2732.919922,2567320000
25-01-2001,2595.85009765625,2710.219970703125,2595.469970703125,2687.050048828125,2298150000
26-01-2001,2631.780029296875,2635.219970703125,2526.550048828125,2538.280029296875,2268800000
29-01-2001,2694.530029296875,2696.72998046875,2578.840087890625,2601.669922,1970130000
30-01-2001,2686.139892578125,2716.409912109375,2661.739990234375,2701.340087890625,2073590000
31-01-2001,2593,2718.510009765625,2591.919922,2695.030029296875,2277310000
01-02-2001,2607.159912109375,2627.389892578125,2554.93994140625,2586.239990234375,1776260000
02-02-2001,2472.179931640625,2616.39990234375,2471.510009765625,2605.639892578125,1706900000
05-02-2001,2467.300048828125,2483.580078,2409.199951171875,2447.719970703125,1648760000
06-02-2001,2473.239990234375,2531.050048828125,2456.889892578125,2463.5,1788920000
07-02-2001,2409.659912109375,2446.659912109375,2349.919922,2421.639892578125,2056920000
08-02-2001,2355.669922,2464.18994140625,2355.14990234375,2436.47998046875,1852360000
09-02-2001,2261.77001953125,2342.419922,2247.52001953125,2333.010009765625,1881910000
12-02-2001,2286.760009765625,2319.89990234375,2229.22998046875,2247.199951171875,1751220000
13-02-2001,2208.39990234375,2367.909912109375,2208.010009765625,2315.4599609375,1728550000
14-02-2001,2305.820068359375,2307.27001953125,2173.419922,2224.35009765625,1987350000
15-02-2001,2371.0400390625,2423.64990234375,2355.919922,2360.56005859375,2106930000
16-02-2001,2212.510009765625,2266.360107421875,2187.31005859375,2228.77001953125,1892200000
20-02-2001,2095.110107421875,2235.739990234375,2094.580078,2229.909912109375,1878340000
21-02-2001,2058.5400390625,2164.25,2044.739990234375,2056.14990234375,2019740000
22-02-2001,2032.4200439453125,2088.60009765625,1958.8800048828125,2058.56005859375,2483470000
23-02-2001,2056.06005859375,2061.449951171875,1935.2099609375,1997.550048828125,2237910000
26-02-2001,2097.639892578125,2103.6298828125,2020.3199462890625,2088.030029296875,1739060000
27-02-2001,1964.52001953125,2081.7900390625,1963.6300048828125,2067.14990234375,1808540000
28-02-2001,1908.3199462890625,2010.3199462890625,1880.469970703125,1983.3499755859375,2082700000
01-03-2001,1968.02001953125,1968.02001953125,1837.97998046875,1879.8399658203125,2256880000
02-03-2001,1881.3399658203125,1988.3499755859375,1866.1300048828125,1886.0400390625,2374100000
05-03-2001,1916.6800537109375,1936.02001953125,1892.02001953125,1908.6199951171875,1495750000
06-03-2001,1976.31005859375,2029.010009765625,1973.8699951171875,1983.280029296875,1986380000
07-03-2001,1996.22998046875,2018.93994140625,1965.9100341796875,2018.93994140625,1774410000
08-03-2001,1938.1500244140625,1993.5,1933.22998046875,1982.43994140625,1759140000
09-03-2001,1813.02001953125,1892.7900390625,1802.9100341796875,1892.7900390625,1962120000
12-03-2001,1680.6400146484375,1762.199951171875,1679.72998046875,1758.06005859375,2149820000
13-03-2001,1789.699951171875,1790.31005859375,1691.219970703125,1711.989990234375,2096420000
14-03-2001,1745.1300048828125,1808.8499755859375,1700.8499755859375,1711.06005859375,2147220000
15-03-2001,1697.9200439453125,1813.6800537109375,1697.6099853515625,1809.5,1963770000
16-03-2001,1647.510009765625,1693.5999755859375,1627.800048828125,1656.780029296875,2102270000
19-03-2001,1730.4599609375,1732.9200439453125,1632.47998046875,1659.699951171875,1774570000
20-03-2001,1614.469970703125,1749.2900390625,1614.4100341796875,1742.989990234375,2016500000
21-03-2001,1605.0400390625,1674.31005859375,1594.3900146484375,1624.31005859375,2109190000
22-03-2001,1701.9000244140625,1703.280029296875,1582.47998046875,1624.81005859375,2504770000
23-03-2001,1705.02001953125,1754.6500244140625,1666.8199462890625,1743.9599609375,2284560000
26-03-2001,1676.9000244140625,1736.8800048828125,1667.800048828125,1735.530029296875,1719620000
27-03-2001,1735.6300048828125,1751.1400146484375,1664.6600341796875,1680.72998046875,1951410000
28-03-2001,1602.219970703125,1687.9200439453125,1600.3699951171875,1677.6300048828125,2072260000
29-03-2001,1563.1400146484375,1626.8800048828125,1543.3900146484375,1578.989990234375,2079050000
30-03-2001,1573.25,1600.8800048828125,1530.1400146484375,1573.8199462890625,2139050000
02-04-2001,1516.5799560546875,1594.3599853515625,1499.300048828125,1569.6600341796875,1848350000
03-04-2001,1399.050048828125,1493.1099853515625,1390.0999755859375,1487.8699951171875,2573410000
04-04-2001,1370.75,1435.3599853515625,1348.52001953125,1392.030029296875,2465470000
05-04-2001,1519.050048828125,1521.760009765625,1434.010009765625,1452.0400390625,2333000000
06-04-2001,1448.1600341796875,1485.3699951171875,1425.8900146484375,1483.9599609375,1835720000
09-04-2001,1481.219970703125,1495.760009765625,1437.8499755859375,1472.81005859375,1448830000
10-04-2001,1597.8699951171875,1620.739990234375,1515.5799560546875,1515.5799560546875,2203460000
11-04-2001,1647.3599853515625,1703.8900146484375,1624.800048828125,1694.5999755859375,2372010000
12-04-2001,1714.2900390625,1714.68994140625,1605.6099853515625,1617.949951171875,1902800000
16-04-2001,1650.2099609375,1700.3900146484375,1630.31005859375,1682.1700439453125,1571910000
17-04-2001,1671.510009765625,1694.219970703125,1603.989990234375,1605.5400390625,1900580000
18-04-2001,1830.7900390625,1892.8499755859375,1739.1600341796875,1760.050048828125,3195650000
